입찰공고일시,입찰공고번호,입찰공고차수,재공고여부,등록유형명,공고종류명,국제입찰여부,참조번호,입찰공고명,공고기관명,수요기관명,입찰방식명,계약체결방법명,집행관명,입찰참가자격등록마감일시,공동수급협정서접수방식,공동수급협정마감일시,공동수급업체지역제한여부,입찰개시일시,입찰마감일시,개찰일시,공고규격서URL1,공고규격서URL2,공고규격서URL3,공고규격서URL4,공고규격서URL5,공고규격서URL6,공고규격서URL7,공고규격파일명1,공고규격파일명2,공고규격파일명3,공고규격파일명4,공고규격파일명5,공고규격파일명6,공고규격파일명7,재입찰허용여부,물품분류제한여부,제조여부,예정가격결정방법명,총예가건수,추첨예가건수,배정예산금액,추정가격,개찰장소,입찰공고상세URL,채권자명,세부품명,물품규격명,물품수량,물품단위,물품단가,납품기한일시,납품일수,인도조건명,공동수급방식명,지사투찰허용여부,지명경쟁여부,예비가격재작성방법명,실적신청서접수방법명,실적신청서접수일시,발주계획통합번호,낙찰하한율,등록일시,사전규격등록번호,정보화사업여부,낙찰방법명,변경일시,변경공고사유,재입찰개찰일시,입찰분류아이디,[기초금액]기초금액,[기초금액]기초금액공개일시,[기초금액]예비가격범위시작률,[기초금액]예비가격범위종료율,[기초금액]비고1,[기초금액]가용금액,[기초금액]입력일시,[구매대상물품]물품순번,[구매대상물품]물품분류번호,[구매대상물품]품명,[구매대상물품]수량,[구매대상물품]단위,[구매대상물품]단가,[구매대상물품]납품장소,[구매대상물품]공고게시일시
2025-03-10 15:25:59,R25BK00697892,000,N,조달청 또는 나라장터 자체 공고건,등록공고,N,해양수산자원연구소-2455,수산생물 질병관리용 시약 및 소모품 구입,경기도 경기도해양수산자원연구소,경기도 경기도해양수산자원연구소,전자입찰,수의계약,신요엘,2025-03-13 18:00,소액수의견적,,,2025-03-11 10:00:00,2025-03-14 10:00:00,2025-03-14 15:00:00,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00697892&bidPbancOrd=000&fileType=&fileSeq=1,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00697892&bidPbancOrd=000&fileType=&fileSeq=2,,,,,,공고문.hwpx,구매 규격서(질병관리용 시약 및 소모품).xlsx,,,,,,Y,,,복수예가,15,4,30857750,28052500,국가종합전자조달시스템(나라장터),https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00697892&bidPbancOrd=000,경기도해양수산자원연구소장,기타시약및지시약,규격서 참조,1,EA,30857750,,90,납품장소도,(없음)공동수급불허,N,N,재입찰시 예비가격을 다시 생성하여 예정가격이 산정됩니다.,,,,88,2025-03-10 15:25:59,,,소액수의견적(2인 이상 견적 제출),,,,,,,,,,,,,,,,,,,
2025-03-10 13:59:22,R25BK00697746,000,N,조달청 또는 나라장터 자체 공고건,등록공고,N,경기도 입찰공고 제2025-208호,2025년 종합발간실 인쇄용지 구입,경기도,경기도,전자입찰,제한경쟁,양지영,2025-03-17 18:00,적격심사제,,,2025-03-11 10:00:00,2025-03-18 10:00:00,2025-03-18 11:00:00,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00697746&bidPbancOrd=000&fileType=&fileSeq=1,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00697746&bidPbancOrd=000&fileType=&fileSeq=2,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00697746&bidPbancOrd=000&fileType=&fileSeq=3,,,,,입찰공고문.hwpx,인쇄용지 구매 입찰 시방서.hwpx,상생결제_안내자료.pdf,,,,,Y,,,복수예가,15,4,134412000,122192727,경기도 회계과 입찰집행관 PC,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00697746&bidPbancOrd=000,경기도지사,프린트및복사용지,시방서 참조,1,식,134412000,,0,,(없음)공동수급불허,,N,재입찰시 예비가격을 다시 생성하여 예정가격이 산정됩니다.,,,R25DD20167402,87.995,2025-03-10 13:59:22,R25BD00030013,,중기부 중소기업자간 경쟁제품 중 물품의 구매에 관한 계약이행능력심사 세부기준 - 추정가격 고시금액 미만,,,,,,,,,,,,,,,,,,,
2025-03-06 16:36:28,R25BK00680615,000,Y,조달청 또는 나라장터 자체 공고건,재공고,N,"소방행정기획과-3000호, 3321호",경기도북부소방재난본부 주택용  소방시설(분말소화기) 구매(재공고),경기도 북부소방재난본부,경기도 북부소방재난본부,전자입찰,수의계약,정민아,2025-03-11 18:00,소액수의견적,,,2025-03-06 17:00:00,2025-03-12 10:00:00,2025-03-12 11:00:00,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00680615&bidPbancOrd=000&fileType=&fileSeq=1,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00680615&bidPbancOrd=000&fileType=&fileSeq=2,,,,,,견적제출 재공고문(분말소화기 구매).hwpx,물품규격서(분말소화기).hwpx,,,,,,N,,,복수예가,15,4,103950000,94500000,국가종합전자조달시스템(나라장터),https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00680615&bidPbancOrd=000,경기도 북부소방재난본부장,수동식소화기,규격서 참조,5250,점,19800,,30,납품장소 하차도,(없음)공동수급불허,N,N,,,,R25DD20157748,88,2025-03-06 16:36:28,,,소액수의견적(2인 이상 견적 제출),,,2025-03-12 11:00:00,,,,,,,,,,,,,,,,
2025-03-04 14:30:33,R25BK00682034,000,N,조달청 또는 나라장터 자체 공고건,등록공고,N,경기도 입찰공고 제2025-190호,2025년 경기도 자동기상관측장비(AWS) 교체 및 보강사업,경기도,경기도,전자입찰,일반경쟁,이수진,2025-03-16 18:00,협상에의한계약,2025-03-16 18:00:00,,2025-03-05 10:00:00,2025-03-17 17:00:00,2025-03-17 18:00:00,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00682034&bidPbancOrd=000&fileType=&fileSeq=1,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00682034&bidPbancOrd=000&fileType=&fileSeq=2,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00682034&bidPbancOrd=000&fileType=&fileSeq=3,,,,,입찰공고문(2025년 경기도 자동기상관측장비 교체 및 보강사업).hwpx,(최종) 제안요청서(2025년 경기도 자동기상관측장비(AWS) 교체 및 보강사업).hwpx,(공고) 내역서 (2025년 경기도 자동기상관측장비(AWS) 교체 및 보강사업).xlsx,,,,,N,,,비예가,,,347579000,315980909,국가종합전자조달시스템(나라장터),https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00682034&bidPbancOrd=000,경기도지사,자동기상관측장비,제안요청서 참고,1,식,347579000,,150,현장설치도,(전자)공동이행,,N,,,,R25DD20153392,,2025-03-04 14:30:33,R25BD00024809,,협상에 의한 낙찰자 결정,,,,,,,,,,,,1,41114410,,1,식,347579000,,2025-03-04 14:30:33
2025-02-28 14:25:35,R25BK00679544,000,N,조달청 또는 나라장터 자체 공고건,등록공고,N,환경농업연구과-1061,PLS 대응 주요 소면적 작물 병해충 실태조사 물품 구입,경기도 경기도농업기술원,경기도 경기도농업기술원,전자입찰,수의계약,장정숙,2025-03-03 18:00,소액수의견적,,,2025-02-28 15:00:00,2025-03-04 17:00:00,2025-03-04 18:00:00,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00679544&bidPbancOrd=000&fileType=&fileSeq=1,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00679544&bidPbancOrd=000&fileType=&fileSeq=2,,,,,,★1.공고문(PLS 대응).hwpx,물품구매 산출명세서2.xlsx,,,,,,Y,,,복수예가,15,4,18139200,16490182,국가종합전자조달시스템(나라장터),https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00679544&bidPbancOrd=000,경기도농업기술원장,P트랩,식,1,식,18139200,,30,납품장소 입고도,(없음)공동수급불허,Y,N,재입찰시 예비가격을 다시 생성하여 예정가격이 산정됩니다.,,,R25DD20166899,90,2025-02-28 14:25:35,,,소액수의견적(2인 이상 견적 제출),,,,,,,,,,,,,,,,,,,
2025-02-27 18:12:54,R25BK00678050,000,N,조달청 또는 나라장터 자체 공고건,등록공고,N,선인장다육식물연구소-928,2025년도 선인장 종묘증식 시험용 물품구입 ,경기도 경기도농업기술원,경기도 경기도농업기술원,전자입찰,수의계약,장정숙,2025-03-03 18:00,소액수의견적,,,2025-02-27 19:00:00,2025-03-04 16:00:00,2025-03-04 17:00:00,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00678050&bidPbancOrd=000&fileType=&fileSeq=1,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00678050&bidPbancOrd=000&fileType=&fileSeq=2,,,,,,★1.공고문(선인장 종묘증식).hwpx,물품구입내역서(2).xlsx,,,,,,Y,,,복수예가,15,4,37268200,33880182,국가종합전자조달시스템(나라장터),https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00678050&bidPbancOrd=000,경기도농업기술원장,비접촉센서,식,1,식,37268200,,45,,(없음)공동수급불허,Y,N,재입찰시 예비가격을 다시 생성하여 예정가격이 산정됩니다.,,,R25DD20166117,88,2025-02-27 18:12:54,,,소액수의견적(2인 이상 견적 제출),,,,,,,,,,,,,,,,,,,
2025-02-26 15:22:22,R25BK00673887,000,N,조달청 또는 나라장터 자체 공고건,등록공고,N,경기도 입찰공고 제2025-181호,"2025년 공무원 표창장, 위촉장 케이스 제작",경기도,경기도,전자입찰,수의계약,양지영,2025-03-04 18:00,소액수의견적,,,2025-02-27 10:00:00,2025-03-05 10:00:00,2025-03-05 11:00:00,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00673887&bidPbancOrd=000&fileType=&fileSeq=1,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00673887&bidPbancOrd=000&fileType=&fileSeq=2,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00673887&bidPbancOrd=000&fileType=&fileSeq=3,,,,,안내 공고문.hwpx,"과업지시서(2025년 공무원 표창장, 위촉장 케이스 제작 및 배송).hwpx",상생결제_안내자료.pdf,,,,,Y,,,복수예가,15,4,36000000,32727273,경기도 회계과 입찰집행관 PC,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00673887&bidPbancOrd=000,경기도지사,기타인쇄물,과업지시서 참조,10000,개,3600,,0,수요기관희망장소입고도,(없음)공동수급불허,N,N,재입찰시 예비가격을 다시 생성하여 예정가격이 산정됩니다.,,,,88,2025-02-26 15:22:22,,,소액수의견적(2인 이상 견적 제출),,,,,,,,,,,,,,,,,,,
2025-02-26 14:07:41,R25BK00672396,000,N,조달청 또는 나라장터 자체 공고건,등록공고,N,123-83-00169,원유검사 공영화 검사 재료 구입,경기도 경기도동물위생시험소,경기도 경기도동물위생시험소,전자입찰,수의계약,정소영,2025-03-06 18:00,소액수의견적,,,2025-02-26 16:00:00,2025-03-07 10:00:00,2025-03-07 11:00:00,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00672396&bidPbancOrd=000&fileType=&fileSeq=1,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00672396&bidPbancOrd=000&fileType=&fileSeq=2,,,,,,1. 소액수의 공고문[원유검사 공영화 검사 재료 구입].hwpx,2. 물품세부내역서_원유검사 공영화검사 재료비.xlsx,,,,,,N,,,복수예가,15,4,15748600,14316909,국가종합전자조달시스템(나라장터),https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00672396&bidPbancOrd=000,신병호,기타검사용시약,물품세부내역서 참조,1,식,15748600,,45,,(없음)공동수급불허,N,N,,,,,90,2025-02-26 14:07:41,,,소액수의견적(2인 이상 견적 제출),,,,,,,,,,,,,,,,,,,
2025-02-24 16:02:13,R25BK00666659,000,N,조달청 또는 나라장터 자체 공고건,등록공고,N,소방행정기획과-3000호,경기도북부소방재난본부 주택용  소방시설(분말소화기) 구매,경기도 북부소방재난본부,경기도 북부소방재난본부,전자입찰,수의계약,정민아,2025-02-27 18:00,소액수의견적,,,2025-02-25 10:00:00,2025-02-28 10:00:00,2025-02-28 11:00:00,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00666659&bidPbancOrd=000&fileType=&fileSeq=1,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00666659&bidPbancOrd=000&fileType=&fileSeq=2,,,,,,견적제출 공고문(분말소화기 구매).hwpx,물품규격서(분말소화기).hwpx,,,,,,N,,,복수예가,15,4,103950000,94500000,국가종합전자조달시스템(나라장터),https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00666659&bidPbancOrd=000,경기도 북부소방재난본부장,수동식소화기,규격서 참조,5250,점,19800,,30,납품장소 하차도,(없음)공동수급불허,N,N,,,,R25DD20157748,88,2025-02-24 16:02:13,,,소액수의견적(2인 이상 견적 제출),,,,,,,,,,,,,,,,,,,
2025-02-19 18:06:09,R25BK00657997,000,N,조달청 또는 나라장터 자체 공고건,등록공고,N,경기도 입찰공고 제2025-154호,반려마루 화성 의료 소모품 및 관리 소모품 구입,경기도,경기도,전자입찰,수의계약,홍종원,2025-02-24 18:00,소액수의견적,,,2025-02-20 10:00:00,2025-02-25 10:00:00,2025-02-25 11:00:00,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00657997&bidPbancOrd=000&fileType=&fileSeq=1,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00657997&bidPbancOrd=000&fileType=&fileSeq=2,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00657997&bidPbancOrd=000&fileType=&fileSeq=3,,,,,공고문(반려마루 화성 의료 소모품 및 관리 소모품 구입).hwpx,규격서(반려마루 화성 의료 소모품 및 관리 소모품 구입).xlsx,계약일반조건(행정안전부 예규).hwpx,,,,,N,,,복수예가,15,4,35468360,32243964,경기도 회계과 입찰집행관 PC,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00657997&bidPbancOrd=000,경기도지사,주사기,1CC(100개),1,식,35468360,,50,,(없음)공동수급불허,N,N,,,,,88,2025-02-19 18:06:09,,,소액수의견적(2인 이상 견적 제출),,,,,,,,,,,,,,,,,,,
2025-02-19 15:17:25,R25BK00656850,000,N,조달청 또는 나라장터 자체 공고건,등록공고,N,경기도 입찰공고 제2025-152호,2025년 농장실증시험 수분조절제(피트모스) 구입,경기도,경기도,전자입찰,제한경쟁,강수미,2025-02-26 18:00,적격심사제,,,2025-02-20 10:00:00,2025-02-27 10:00:00,2025-02-27 11:00:00,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00656850&bidPbancOrd=000&fileType=&fileSeq=1,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00656850&bidPbancOrd=000&fileType=&fileSeq=2,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00656850&bidPbancOrd=000&fileType=&fileSeq=3,,,,,입찰공고문(2025 피트모스).hwpx,계약 특수조건(수분조절제_피트모스)_수정.hwpx,규격서(수분조절제_피트모스).xls,,,,,Y,,,복수예가,15,4,86800000,78909091,경기도 회계과 입찰집행관 PC,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00656850&bidPbancOrd=000,경기도지사,토양개량제,규격서 참고,1,식,86800000,,0,,(없음)공동수급불허,,N,재입찰시 예비가격을 다시 생성하여 예정가격이 산정됩니다.,,,R25DD20124528,84.245,2025-02-19 15:17:25,R25BD00014049,,지방자치단체 입찰시 낙찰자 결정기준 - 추정가격이 고시금액 미만인 물품의 평가기준(물품구매),,,,,,,,,,,,,,,,,,,
2025-02-14 13:52:52,R25BK00644401,000,Y,조달청 또는 나라장터 자체 공고건,재공고,N,경기도의회사무처 공고 제2025-71호,경기도의회 공무용차량 구매(대형승합차),경기도 의회사무처,경기도 의회사무처,전자입찰,일반경쟁,김하연,2025-02-20 18:00,적격심사제,,,2025-02-14 15:00:00,2025-02-21 15:00:00,2025-02-21 16:00:00,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00644401&bidPbancOrd=000&fileType=&fileSeq=1,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00644401&bidPbancOrd=000&fileType=&fileSeq=2,,,,,,(재)공고문-경기도의회 공무용차량 구매(대형승합차).hwpx,공무용차량구매 과업지시서 및 물품규격서.hwpx,,,,,,N,,,복수예가,15,4,237630000,216027273,국가종합전자조달시스템(나라장터),https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00644401&bidPbancOrd=000,경기도의회사무처장,대형승합차,물품규격서 참조,1,대,237630000,,210,,(없음)공동수급불허,,N,,,,R25DD20112368,84.245,2025-02-14 13:52:52,R25BD00011673,,지방자치단체 입찰시 낙찰자 결정기준 - 추정가격이 고시금액 미만인 물품의 평가기준(물품구매),,,2025-02-21 16:00:00,,,,,,,,,,,,,,,,
2025-02-13 14:27:43,R25BK00639264,000,N,조달청 또는 나라장터 자체 공고건,등록공고,N,,2025년 경기도의회의장 표창케이스 제작,조달청 인천지방조달청,경기도 의회사무처,전자입찰,제한경쟁,고서영,2025-02-24 18:00,적격심사제,,,2025-02-21 10:00:00,2025-02-25 10:00:00,2025-02-25 11:00:00,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00639264&bidPbancOrd=000&fileType=&fileSeq=1,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00639264&bidPbancOrd=000&fileType=&fileSeq=2,,,,,,공고서_지방_지역제한_적격.hwp,과업지시서 및 규격서.zip,,,,,,Y,,,복수예가,15,4,332254400,300000000,,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00639264&bidPbancOrd=000,대한민국정부인천지방조달청장,액자,과업지시서 참고,1,식,330000000,,0,납품장소도(시.도청소재지기준),(없음)공동수급불허,,N,재입찰시 예비가격을 다시 생성하여 예정가격이 산정됩니다.,,,R25DD20120459,80.495,2025-02-13 14:27:43,R25BD00013426,N,지방자치단체 입찰시 낙찰자 결정기준 - 추정가격이 10억원 미만 고시금액 이상인 물품의 평가기준(물품제조),,,,,,,,,,,,,,,,,,,
2025-02-12 07:27:35,R25BK00635292,000,Y,조달청 또는 나라장터 자체 공고건,재공고,N,경기도의회사무처 공고 제2025-69호,경기도의회 공무용차량 구매(중형승합차),경기도 의회사무처,경기도 의회사무처,전자입찰,수의계약,김하연,2025-02-18 18:00,소액수의견적,,,2025-02-12 10:00:00,2025-02-19 10:00:00,2025-02-19 11:00:00,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00635292&bidPbancOrd=000&fileType=&fileSeq=1,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00635292&bidPbancOrd=000&fileType=&fileSeq=2,,,,,,(재)공고문-경기도의회 공무용차량 구매(중형승합차).hwpx,공무용차량구매 과업지시서 및 물품규격서.hwpx,,,,,,N,,,복수예가,15,4,86600000,78727273,국가종합전자조달시스템(나라장터),https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00635292&bidPbancOrd=000,경기도의회사무처장,중형승합차,물품규격서 참조,1,대,86600000,,210,,(없음)공동수급불허,,N,,,,R25DD20112388,88,2025-02-12 07:27:35,R25BD00011674,,소액수의견적(2인 이상 견적 제출),,,2025-02-19 11:00:00,,,,,,,,,,,,,,,,
2025-02-10 13:13:46,R25BK00626733,000,N,조달청 또는 나라장터 자체 공고건,등록공고,N,123-83-00169,주요전염병검진 진단액(브루셀라 1차) 구입,경기도 경기도동물위생시험소,경기도 경기도동물위생시험소,전자입찰,수의계약,정소영,2025-02-13 18:00,소액수의견적,,,2025-02-10 16:00:00,2025-02-14 10:00:00,2025-02-14 11:00:00,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00626733&bidPbancOrd=000&fileType=&fileSeq=1,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00626733&bidPbancOrd=000&fileType=&fileSeq=2,,,,,,1.소액수의 공고문[주요전염병검진 진단액(브루셀라 1차) 구입].hwpx,2. 물품세부내역서_주요전염병검진 진단액(브루셀라 1차) 구입.xlsx,,,,,,N,,,복수예가,15,4,34331200,31210182,국가종합전자조달시스템(나라장터),https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00626733&bidPbancOrd=000,신병호,시약키트,물품세부내역서 참조,1,식,34331200,,30,,(없음)공동수급불허,N,N,,,,,88,2025-02-10 13:13:47,,,소액수의견적(2인 이상 견적 제출),,,,,,,,,,,,,,,,,,,
2025-02-07 15:27:42,R25BK00626079,000,N,조달청 또는 나라장터 자체 공고건,등록공고,N,경기도 입찰공고 제2025-118호,2025년 종합발간실 표지 및 내지 인쇄기 소모품 구입,경기도,경기도,전자입찰,지명경쟁,정재은,2025-02-17 18:00,적격심사제,,,2025-02-11 10:00:00,2025-02-18 10:00:00,2025-02-18 11:00:00,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00626079&bidPbancOrd=000&fileType=&fileSeq=1,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00626079&bidPbancOrd=000&fileType=&fileSeq=2,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00626079&bidPbancOrd=000&fileType=&fileSeq=3,,,,,입찰공고문_인쇄기소모품.hwpx,종합발간실 표지 및 내지인쇄기 소모품 구입 입찰 시방서.hwpx,상생결제 안내자료.pdf,,,,,Y,,,복수예가,15,4,93745580,85223255,경기도 회계과 입찰집행관PC,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00626079&bidPbancOrd=000,경기도지사,정품토너,규격서 참조,1,식,93745580,,10,수요기관희망장소입고도,(없음)공동수급불허,,Y,재입찰시 예비가격을 다시 생성하여 예정가격이 산정됩니다.,,,R25DD20103995,84.245,2025-02-07 15:27:42,R25BD00010080,,지방자치단체 입찰시 낙찰자 결정기준 - 추정가격이 고시금액 미만인 물품의 평가기준(물품구매),,,,,,,,,,,,,,,,,,,
2025-02-06 07:52:08,R25BK00620689,000,N,조달청 또는 나라장터 자체 공고건,등록공고,N,경기도의회사무처 공고 제2025-54호,경기도의회 공무용차량 구매(중형승합차),경기도 의회사무처,경기도 의회사무처,전자입찰,수의계약,김하연,2025-02-09 18:00,소액수의견적,,,2025-02-06 10:00:00,2025-02-10 10:00:00,2025-02-10 11:00:00,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00620689&bidPbancOrd=000&fileType=&fileSeq=1,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00620689&bidPbancOrd=000&fileType=&fileSeq=2,,,,,,공고문-경기도의회 공무용차량 구매(중형승합차).hwpx,공무용차량구매 과업지시서 및 물품규격서.hwpx,,,,,,N,,,복수예가,15,4,86600000,78727273,국가종합전자조달시스템(나라장터),https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00620689&bidPbancOrd=000,경기도의회사무처장,중형승합차,물품규격서 참조,1,대,86600000,,210,,(없음)공동수급불허,,N,,,,R25DD20112388,88,2025-02-06 07:52:08,R25BD00011674,,소액수의견적(2인 이상 견적 제출),,,,,,,,,,,,,,,,,,,
2025-02-06 07:51:21,R25BK00620693,000,N,조달청 또는 나라장터 자체 공고건,등록공고,N,경기도의회사무처 공고 제2025-55호,경기도의회 공무용차량 구매(대형승합차),경기도 의회사무처,경기도 의회사무처,전자입찰,일반경쟁,김하연,2025-02-12 18:00,적격심사제,,,2025-02-06 10:00:00,2025-02-13 10:00:00,2025-02-13 11:00:00,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00620693&bidPbancOrd=000&fileType=&fileSeq=1,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00620693&bidPbancOrd=000&fileType=&fileSeq=2,,,,,,공고문-경기도의회 공무용차량 구매(대형승합차).hwpx,공무용차량구매 과업지시서 및 물품규격서.hwpx,,,,,,N,,,복수예가,15,4,237630000,216027273,국가종합전자조달시스템(나라장터),https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00620693&bidPbancOrd=000,경기도의회사무처장,대형승합차,물품규격서 참조,1,대,237630000,,210,,(없음)공동수급불허,,N,,,,R25DD20112368,84.245,2025-02-06 07:51:21,R25BD00011673,,지방자치단체 입찰시 낙찰자 결정기준 - 추정가격이 고시금액 미만인 물품의 평가기준(물품구매),,,,,,,,,,,,,,,,,,,
2025-02-05 17:00:54,R25BK00617493,000,N,조달청 또는 나라장터 자체 공고건,등록공고,N,경기도축산진흥센터 공고 제2025-3호,스트로 프린터 구입,경기도 경기도축산진흥센터,경기도 경기도축산진흥센터,전자입찰,수의계약,이언정,2025-02-10 18:00,소액수의견적,,,2025-02-06 10:00:00,2025-02-11 13:30:00,2025-02-11 14:30:00,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00617493&bidPbancOrd=000&fileType=&fileSeq=1,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00617493&bidPbancOrd=000&fileType=&fileSeq=2,https://www.g2b.go.kr/pn/pnp/pnpe/UntyAtchFile/downloadFile.do?bidPbancNo=R25BK00617493&bidPbancOrd=000&fileType=&fileSeq=3,,,,,공고문(스트로 프린터 구입).pdf,규격서(스트로우 프린터).pdf,스트로 프린터 구입 특수조건.pdf,,,,,N,,,복수예가,15,4,30800000,28000000,국가종합전자조달시스템(나라장터),https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00617493&bidPbancOrd=000,경기도축산진흥센터장,정액포장기,규격서 참조,1,세트,30800000,,60,납품장소 하차도,(없음)공동수급불허,N,N,,,,,88,2025-02-05 17:00:54,,,소액수의견적(2인 이상 견적 제출),,,,,,,,,,,,,,,,,,,
